Location,Time,AgeGrp,AgeGrpStart,PopMale,PopFemale,PopTotal
World,1996,9,9,64366.332,60902.834,125269.166
World,1996,10,10,62900.306,59641.306,122541.612
World,1996,11,11,61435.325,58334.837,119770.162
World,1996,12,12,60119.406,57127.122,117246.527
World,1996,13,13,59603.45,56669.628,116273.079
World,1996,14,14,58769.202,55943.609,114712.811
World,1996,15,15,57138.535,54461.726,111600.261
World,1996,16,16,55795.188,53244.751,109039.939
World,1996,17,17,54217.688,51830.79,106048.478
World,1996,18,18,52865.036,50643.916,103508.951
World,1996,19,19,52306.635,50204.928,102511.563
World,1996,20,20,52047.475,50027.812,102075.287
World,1996,21,21,52018.978,50073.014,102091.992
World,1996,22,22,52232.646,50351.611,102584.258
World,1996,23,23,52114.646,50318.025,102432.671
World,1996,24,24,51830.972,50132.451,101963.423
World,1996,25,25,51694.177,50014.952,101709.128
World,1996,26,26,51123.51,49436.952,100560.462
World,1996,27,27,50186.132,48653.613,98839.745
World,1996,28,28,48605.279,47220.932,95826.212
World,1996,29,29,47266.279,45935.598,93201.878
World,1996,30,30,47194.535,45889.219,93083.754
World,1996,31,31,47018.991,45739.389,92758.381
World,1996,32,32,47204.218,45937.327,93141.545
World,1996,33,33,45872.355,44643.352,90515.708
World,1996,34,34,41576.668,40541.973,82118.64
World,1996,35,35,38911.907,38034.963,76946.87
World,1996,36,36,38498.582,37658.349,76156.931
World,1996,37,37,38571.089,37731.834,76302.923
World,1996,38,38,39183.202,38330.553,77513.755
World,1996,39,39,38480.349,37723.08,76203.43
World,1996,40,40,37402.931,36768.486,74171.417
World,1996,41,41,36711.719,36147.428,72859.147
World,1996,42,42,35341.113,34875.891,70217.004
World,1996,43,43,34361.897,33995.582,68357.478
World,1996,44,44,33072.168,32779.851,65852.018
World,1996,45,45,31596.482,31370.549,62967.031
World,1996,46,46,30461.087,30232.011,60693.097
World,1996,47,47,28760.936,28509.368,57270.304
World,1996,48,48,27403.279,27172.037,54575.317
World,1996,49,49,26123.537,25979.239,52102.776
World,1996,50,50,24030.392,23993.415,48023.807
World,1996,51,51,22444.622,22432.267,44876.889
World,1996,52,52,21805.241,21824.588,43629.829
World,1996,53,53,21335.321,21479.105,42814.425
World,1996,54,54,21129.797,21440.918,42570.715
World,1996,55,55,20883.825,21352.584,42236.41
World,1996,56,56,20370.992,20999.418,41370.41
World,1996,57,57,19876.117,20590.001,40466.118
World,1996,58,58,19476.952,20255.136,39732.088
World,1996,59,59,18842.397,19761.706,38604.103
World,1996,60,60,18073.919,19153.858,37227.777
World,1996,61,61,17265.289,18451.165,35716.454
World,1996,62,62,16507.789,17752.786,34260.575
World,1996,63,63,15899.272,17315.928,33215.2
World,1996,64,64,15268.169,16842.982,32111.151
World,1996,65,65,14693.492,16385.278,31078.77
World,1996,66,66,14088.876,15950.788,30039.663
World,1996,67,67,13364.524,15390.908,28755.432
World,1996,68,68,12583.483,14740.553,27324.036
World,1996,69,69,11678.985,14008.247,25687.232
World,1996,70,70,10849.183,13412.111,24261.294
World,1996,71,71,10079.305,12819.39,22898.695
World,1996,72,72,9217.475,12034.062,21251.537
World,1996,73,73,8384.502,11224.395,19608.896
World,1996,74,74,7661.774,10468.138,18129.911
World,1996,75,75,6977.429,9731.489,16708.918
World,1996,76,76,6167.969,8854.92,15022.889
World,1996,77,77,5240.878,7671.565,12912.443
World,1996,78,78,4552.297,6807.242,11359.538
World,1996,79,79,4084.858,6328.413,10413.271
World,1996,80,80,3686.043,5964.99,9651.032
World,1996,81,81,3364.288,5739.194,9103.481
World,1996,82,82,2980.557,5295.3,8275.858
World,1996,83,83,2532.577,4695.542,7228.12
World,1996,84,84,2103.129,4108.449,6211.578
World,1996,85,85,1728.928,3491.61,5220.539
World,1996,86,86,1409.696,3000.965,4410.66
World,1996,87,87,1121.743,2547.4,3669.143
World,1996,88,88,875.168,2085.711,2960.88
World,1996,89,89,671.453,1690.93,2362.383
World,1996,90,90,506.204,1349.266,1855.469
World,1996,91,91,373.824,1054.536,1428.36
World,1996,92,92,270.373,808.524,1078.897
World,1996,93,93,192.528,610.288,802.816
World,1996,94,94,134.367,450.436,584.803
World,1996,95,95,92.432,325.212,417.644
World,1996,96,96,61.715,225.273,286.987
World,1996,97,97,39.776,151.238,191.013
World,1996,98,98,24.973,100.878,125.851
World,1996,99,99,15.082,64.958,80.04
World,1996,100+,100,20.668,97.386,118.053
World,1997,0,0,66316.655,62069.21,128385.865
World,1997,1,1,64919.808,60813.124,125732.932
World,1997,2,2,64407.738,60363.471,124771.209
World,1997,3,3,64090.103,60119.69,124209.793
World,1997,4,4,64054.635,60153.263,124207.898
World,1997,5,5,64359.997,60502.341,124862.338
World,1997,6,6,65743.682,61816.596,127560.278
World,1997,7,7,66414.215,62506.62,128920.834
World,1997,8,8,65474.725,61733.838,127208.563
World,1997,9,9,64974.776,61355.168,126329.943
World,1997,10,10,64324.126,60866.103,125190.23
World,1997,11,11,62862.861,59612.143,122475.004
World,1997,12,12,61401.522,58312.304,119713.826
World,1997,13,13,60085.321,57104.914,117190.235
World,1997,14,14,59563.205,56643.771,116206.976
World,1997,15,15,58720.082,55915.792,114635.874
World,1997,16,16,57083.747,54440.868,111524.614
World,1997,17,17,55731.474,53216.658,108948.133
World,1997,18,18,54130.849,51797.819,105928.667
World,1997,19,19,52745.806,50614.567,103360.374
World,1997,20,20,52187.888,50153.51,102341.398
World,1997,21,21,51889.949,49955.539,101845.488
World,1997,22,22,51840.918,49984.852,101825.77
World,1997,23,23,52042.187,50252.486,102294.672
World,1997,24,24,51921.027,50214.628,102135.655
World,1997,25,25,51639.359,50030.276,101669.635
World,1997,26,26,51504.834,49916.563,101421.397
World,1997,27,27,50932.408,49339.238,100271.645
World,1997,28,28,49995.224,48550.089,98545.313
World,1997,29,29,48421.444,47115.522,95536.966
World,1997,30,30,47083.613,45831.469,92915.082
World,1997,31,31,47012.235,45785.854,92798.089
World,1997,32,32,46837.738,45639.434,92477.173
World,1997,33,33,47021.476,45834.402,92855.879
World,1997,34,34,45691.151,44542.132,90233.283
World,1997,35,35,41400.094,40443.776,81843.87
World,1997,36,36,38743.02,37940.365,76683.385
World,1997,37,37,38327.729,37562.222,75889.951
World,1997,38,38,38393.005,37628.504,76021.51
World,1997,39,39,38998.181,38221.569,77219.75
World,1997,40,40,38288.394,37611.221,75899.615
World,1997,41,41,37201.709,36651.715,73853.424
World,1997,42,42,36502.279,36026.959,72529.237
World,1997,43,43,35127.479,34750.754,69878.233
World,1997,44,44,34144.768,33868.853,68013.62
World,1997,45,45,32852.714,32654.4,65507.114
World,1997,46,46,31377.442,31245.537,62622.979
World,1997,47,47,30236.633,30102.965,60339.599
World,1997,48,48,28533.613,28377.258,56910.872
World,1997,49,49,27169.935,27034.274,54204.21
World,1997,50,50,25882.645,25838.221,51720.866
World,1997,51,51,23792.526,23851.472,47643.999
World,1997,52,52,22205.153,22286.539,44491.692
World,1997,53,53,21559.154,21674.971,43234.126
World,1997,54,54,21079.015,21324.407,42403.421
World,1997,55,55,20859.417,21282.514,42141.931
World,1997,56,56,20600.618,21188.488,41789.107
World,1997,57,57,20070.89,20821.915,40892.806
World,1997,58,58,19560.173,20400.903,39961.075
World,1997,59,59,19142.012,20052.421,39194.433
World,1997,60,60,18490.145,19545.664,38035.81
World,1997,61,61,17709.201,18926.254,36635.455
World,1997,62,62,16888.289,18210.68,35098.969
World,1997,63,63,16115.399,17496.305,33611.704
World,1997,64,64,15488.685,17041.475,32530.16
World,1997,65,65,14839.025,16551.956,31390.981
World,1997,66,66,14247.916,16076.259,30324.176
World,1997,67,67,13626.419,15620.691,29247.109
World,1997,68,68,12887.121,15042.048,27929.169
World,1997,69,69,12096.884,14374.497,26471.381
World,1997,70,70,11189.624,13623.877,24813.501
World,1997,71,71,10358.328,13008.453,23366.782
World,1997,72,72,9586.159,12397.138,21983.298
World,1997,73,73,8729.567,11601.124,20330.691
World,1997,74,74,7904.026,10783.289,18687.315
World,1997,75,75,7186.878,10021.139,17208.017
World,1997,76,76,6508.757,9279.884,15788.641
World,1997,77,77,5716.364,8399.585,14115.949
World,1997,78,78,4822.386,7237.065,12059.451
World,1997,79,79,4155.927,6383.408,10539.335
World,1997,80,80,3696.93,5893.764,9590.694
World,1997,81,81,3302.101,5514.068,8816.168
World,1997,82,82,2982.523,5262.423,8244.947
World,1997,83,83,2614.222,4814.618,7428.84
World,1997,84,84,2195.259,4229.256,6424.515
World,1997,85,85,1799.881,3661.026,5460.908
World,1997,86,86,1459.213,3078.739,4537.952
World,1997,87,87,1172.612,2613.993,3786.605
World,1997,88,88,918.808,2188.738,3107.546
World,1997,89,89,704.732,1766.72,2471.453
World,1997,90,90,531.39,1409.959,1941.349
World,1997,91,91,392.661,1105.004,1497.664
World,1997,92,92,284.049,847.495,1131.543
World,1997,93,93,201.399,637.641,839.04
World,1997,94,94,140.76,472.233,612.993
World,1997,95,95,96.754,342.526,439.28
World,1997,96,96,65.617,242.924,308.541
World,1997,97,97,43.071,165.056,208.127
World,1997,98,98,27.266,108.484,135.75
World,1997,99,99,16.713,70.559,87.272
World,1997,100+,100,22.085,104.797,126.882
World,1998,0,0,66240.697,61988.198,128228.895
World,1998,1,1,64796.647,60682.387,125479.034
World,1998,2,2,64350.654,60272.314,124622.967
World,1998,3,3,64056.32,60027.729,124084.049
World,1998,4,4,63826.827,59868.325,123695.151
World,1998,5,5,63848.879,59955.55,123804.429
World,1998,6,6,64200.554,60348.52,124549.075
World,1998,7,7,65625.924,61705.359,127331.284
World,1998,8,8,66320.23,62421.717,128741.946
World,1998,9,9,65398.208,61667.839,127066.047
World,1998,10,10,64904.527,61293.613,126198.14
World,1998,11,11,64259.335,60811.573,125070.909
World,1998,12,12,62803.225,59565.056,122368.28
World,1998,13,13,61344.186,58269.626,119613.813
World,1998,14,14,60026.199,57060.159,117086.358
World,1998,15,15,59499.741,56599.101,116098.842
World,1998,16,16,58645.41,55866.933,114512.344
World,1998,17,17,57006.497,54388.823,111395.319
World,1998,18,18,55637.291,53157.527,108794.819
World,1998,19,19,54014.453,51745.296,105759.75
World,1998,20,20,52646.19,50550.388,103196.579
World,1998,21,21,52054.236,50073.27,102127.507
World,1998,22,22,51736.277,49861.205,101597.482
World,1998,23,23,51670.711,49882.927,101553.638
World,1998,24,24,51868.293,50145.751,102014.043
World,1998,25,25,51747.709,50107.925,101855.635
World,1998,26,26,51469.23,49926.219,101395.45
World,1998,27,27,51340.833,49818.266,101159.099
World,1998,28,28,50769.88,49241.804,100011.684
World,1998,29,29,49835.302,48449.567,98284.869
World,1998,30,30,48266.771,47012.512,95279.283
World,1998,31,31,46931.261,45727.344,92658.606
World,1998,32,32,46859.83,45685.226,92545.057
World,1998,33,33,46686.608,45539.374,92225.981
World,1998,34,34,46866.611,45733.118,92599.73
World,1998,35,35,45535.605,44439.945,89975.55
World,1998,36,36,41247.748,40343.493,81591.242
World,1998,37,37,38593.899,37842.938,76436.838
World,1998,38,38,38178.542,37464.211,75642.754
World,1998,39,39,38233.988,37522.488,75756.477
World,1998,40,40,38830.072,38111.313,76941.385
World,1998,41,41,38110.849,37496.128,75606.976
World,1998,42,42,37015.793,36535.145,73550.938
World,1998,43,43,36307.016,35905.543,72212.558
World,1998,44,44,34925.845,34625.62,69551.465
World,1998,45,45,33938.023,33741.733,67679.756
World,1998,46,46,32643.861,32527.788,65171.649
World,1998,47,47,31163.338,31117.065,62280.402
World,1998,48,48,30017.77,29972.033,59989.803
World,1998,49,49,28311.309,28242.157,56553.466
World,1998,50,50,26941.261,26895.5,53836.762
World,1998,51,51,25646.502,25694.285,51340.787
World,1998,52,52,23556.118,23705.345,47261.463
World,1998,53,53,21969.614,22139.407,44109.02
World,1998,54,54,21315.151,21520.988,42836.139
World,1998,55,55,20824.257,21167.081,41991.338
World,1998,56,56,20590.01,21116.845,41706.855
World,1998,57,57,20313.054,21011.643,41324.698
World,1998,58,58,19769.393,20633.994,40403.387
World,1998,59,59,19236.124,20195.362,39431.486
World,1998,60,60,18794.44,19830.507,38624.947
World,1998,61,61,18126.729,19311.094,37437.823
World,1998,62,62,17330.322,18677.318,36007.64
World,1998,63,63,16496.791,17947.999,34444.789
World,1998,64,64,15709.517,17218.001,32927.518
World,1998,65,65,15063.778,16744.423,31808.2
World,1998,66,66,14396.398,16237.662,30634.06
World,1998,67,67,13790.226,15745.854,29536.08
World,1998,68,68,13152.467,15269.15,28421.617
World,1998,69,69,12395.319,14670.031,27065.35
World,1998,70,70,11599.641,13986.078,25585.719
World,1998,71,71,10688.937,13217.628,23906.565
World,1998,72,72,9856.933,12583.26,22440.193
World,1998,73,73,9086.233,11955.847,21042.08
World,1998,74,74,8236.4,11149.034,19385.434
World,1998,75,75,7420.814,10325.825,17746.639
World,1998,76,76,6710.956,9560.585,16271.54
World,1998,77,77,6041.756,8815.3,14857.056
World,1998,78,78,5267.457,7929.583,13197.04
World,1998,79,79,4409.108,6792.796,11201.904
World,1998,80,80,3767.096,5949.74,9716.836
World,1998,81,81,3318.075,5452.83,8770.905
World,1998,82,82,2932.769,5061.078,7993.846
World,1998,83,83,2619.764,4788.332,7408.095
World,1998,84,84,2270.182,4341.32,6611.502
World,1998,85,85,1883.089,3775.273,5658.361
World,1998,86,86,1522.94,3230.193,4753.133
World,1998,87,87,1216.591,2684.845,3901.436
World,1998,88,88,962.438,2249.729,3212.167
World,1998,89,89,741.454,1856.13,2597.584
World,1998,90,90,559.274,1476.624,2035.899
World,1998,91,91,413.093,1156.509,1569.602
World,1998,92,92,299.146,889.354,1188.499
World,1998,93,93,212.4,669.216,881.617
World,1998,94,94,147.882,494.049,641.932
World,1998,95,95,101.86,359.896,461.755
World,1998,96,96,69.184,256.748,325.932
World,1998,97,97,46.19,178.622,224.812
World,1998,98,98,29.808,118.863,148.672
World,1998,99,99,18.556,76.317,94.873
World,1998,100+,100,24.366,113.387,137.752
World,1999,0,0,66290.813,62028.272,128319.085
World,1999,1,1,64773.868,60645.285,125419.154
World,1999,2,2,64232.632,60147.377,124380.01
World,1999,3,3,64000.929,59939.115,123940.044
World,1999,4,4,63793.743,59777.757,123571.5
World,1999,5,5,63615.584,59664.586,123280.17
World,1999,6,6,63678.955,59791.806,123470.762
World,1999,7,7,64070.903,60225.662,124296.565
World,1999,8,8,65525.077,61611.211,127136.289
World,1999,9,9,66234.186,62344.444,128578.63
World,1999,10,10,65316.801,61594.429,126911.23
World,1999,11,11,64826.493,61226.031,126052.524
World,1999,12,12,64185.265,60751.213,124936.477
World,1999,13,13,62733.348,59511.376,122244.723
World,1999,14,14,61273.951,58217.876,119491.826
World,1999,15,15,59950.968,57006.482,116957.45
World,1999,16,16,59415.615,56542.056,115957.67
World,1999,17,17,58555.685,55806.162,114361.847
World,1999,18,18,56893.011,54318.002,111211.013
World,1999,19,19,55510.826,53094.037,108604.863
World,1999,20,20,53905.832,51670.738,105576.57
World,1999,21,21,52513.007,50469.222,102982.229
World,1999,22,22,51907.111,49983.207,101890.318
World,1999,23,23,51573.341,49763.94,101337.28
World,1999,24,24,51503.107,49784.321,101287.428
World,1999,25,25,51700.022,50045.156,101745.179
World,1999,26,26,51580.058,50006.715,101586.773
World,1999,27,27,51312.245,49829.279,101141.524
World,1999,28,28,51191.182,49723.732,100914.913
World,1999,29,29,50623.298,49149.685,99772.982
World,1999,30,30,49690.026,48353.154,98043.179
World,1999,31,31,48125.897,46911.654,95037.552
World,1999,32,32,46788.703,45627.387,92416.09
World,1999,33,33,46718.919,45587.389,92306.308
World,1999,34,34,46543.584,45444.033,91987.617
World,1999,35,35,46719.029,45634.354,92353.383
World,1999,36,36,45385.204,44338.607,89723.812
World,1999,37,37,41099.636,40244.705,81344.341
World,1999,38,38,38451.251,37747.658,76198.909
World,1999,39,39,38032.232,37365.027,75397.258
World,1999,40,40,38075.827,37417.06,75492.887
World,1999,41,41,38660.596,37997.27,76657.866
World,1999,42,42,37932.662,37380.175,75312.837
World,1999,43,43,36829.473,36417.132,73246.604
World,1999,44,44,36109.062,35782.66,71891.721
World,1999,45,45,34719.503,34497.461,69216.965
World,1999,46,46,33727.095,33611.418,67338.512
World,1999,47,47,32426.448,32396.842,64823.291
World,1999,48,48,30942.528,30984.344,61926.872
World,1999,49,49,29789.956,29835.465,59625.421
World,1999,50,50,28077.226,28100.581,56177.806
World,1999,51,51,26702.677,26749.211,53451.887
World,1999,52,52,25398.59,25542.081,50940.671
World,1999,53,53,23313.807,23555.602,46869.41
World,1999,54,54,21725.814,21986.345,43712.16
World,1999,55,55,21061.629,21363.345,42424.974
World,1999,56,56,20561.363,21002.026,41563.389
World,1999,57,57,20307.347,20940.603,41247.95
World,1999,58,58,20014.703,20826.434,40841.138
World,1999,59,59,19449.906,20431.997,39881.902
World,1999,60,60,18892.318,19975.943,38868.26
World,1999,61,61,18427.25,19594.648,38021.899
World,1999,62,62,17741.112,19059.18,36800.293
World,1999,63,63,16932.821,18412.45,35345.272
World,1999,64,64,16086.751,17669.786,33756.537
World,1999,65,65,15286.486,16923.443,32209.929
World,1999,66,66,14623.425,16431.15,31054.576
World,1999,67,67,13939.819,15907.466,29847.285
World,1999,68,68,13319.049,15397.121,28716.17
World,1999,69,69,12661.182,14898.707,27559.889
World,1999,70,70,11892.535,14277.932,26170.466
World,1999,71,71,11087.488,13576.909,24664.397
World,1999,72,72,10176.883,12790.719,22967.603
World,1999,73,73,9348.297,12140.02,21488.316
World,1999,74,74,8579.591,11495.336,20074.927
World,1999,75,75,7738.175,10679.416,18417.591
World,1999,76,76,6935.579,9853.385,16788.964
World,1999,77,77,6236.089,9085.845,15321.934
World,1999,78,78,5576.213,8335.056,13911.269
World,1999,79,79,4824.676,7449.661,12274.337
World,1999,80,80,4003.137,6338.592,10341.729
World,1999,81,81,3386.266,5507.855,8894.121
World,1999,82,82,2951.412,5007.316,7958.727
World,1999,83,83,2579.778,4608.29,7188.068
World,1999,84,84,2277.426,4318.569,6595.995
World,1999,85,85,1949.764,3877.04,5826.805
World,1999,86,86,1595.894,3334.358,4930.252
World,1999,87,87,1271.776,2816.505,4088.28
World,1999,88,88,999.928,2311.182,3311.11
World,1999,89,89,777.67,1908.974,2686.644
World,1999,90,90,589.525,1551.697,2141.222
World,1999,91,91,435.309,1210.829,1646.138
World,1999,92,92,315.301,930.706,1246.006
World,1999,93,93,224.335,702.534,926.869
World,1999,94,94,156.645,518.822,675.468
World,1999,95,95,107.53,376.743,484.272
World,1999,96,96,73.119,269.986,343.104
World,1999,97,97,48.919,188.889,237.809
World,1999,98,98,32.087,128.56,160.648
World,1999,99,99,20.36,83.513,103.873
World,1999,100+,100,27.197,122.337,149.534
World,2000,0,0,66877.076,62537.412,129414.488
World,2000,1,1,64883.889,60730.827,125614.716
World,2000,2,2,64229.783,60126.524,124356.307
World,2000,3,3,63890.276,59815.865,123706.14
